category,item,status,source_path,archive_path,commit,notes
changes,CHANGE-014-自定义文风LLM生成,archived,.harness/changes/CHANGE-014-自定义文风LLM生成/04-编码报告-v1.md,archive/changes/CHANGE-014-自定义文风LLM生成/04-编码报告-v1.md,1cf18c0,
changes,CHANGE-014-自定义文风LLM生成,archived,.harness/changes/CHANGE-014-自定义文风LLM生成/05-代码检查报告-v1.md,archive/changes/CHANGE-014-自定义文风LLM生成/05-代码检查报告-v1.md,1cf18c0,
changes,CHANGE-014-自定义文风LLM生成,archived,.harness/changes/CHANGE-014-自定义文风LLM生成/06-专家评审报告-v1.md,archive/changes/CHANGE-014-自定义文风LLM生成/06-专家评审报告-v1.md,1cf18c0,
changes,CHANGE-014-自定义文风LLM生成,archived,.harness/changes/CHANGE-014-自定义文风LLM生成/07-单元测试报告-v1.md,archive/changes/CHANGE-014-自定义文风LLM生成/07-单元测试报告-v1.md,1cf18c0,
changes,CHANGE-014-自定义文风LLM生成,archived,.harness/changes/CHANGE-014-自定义文风LLM生成/08-集成测试报告-v1.md,archive/changes/CHANGE-014-自定义文风LLM生成/08-集成测试报告-v1.md,1cf18c0,
changes,CHANGE-014-自定义文风LLM生成,archived,.harness/changes/CHANGE-014-自定义文风LLM生成/09-CI验证报告-v1.md,archive/changes/CHANGE-014-自定义文风LLM生成/09-CI验证报告-v1.md,1cf18c0,
changes,CHANGE-014-自定义文风LLM生成,archived,.harness/changes/CHANGE-014-自定义文风LLM生成/10-部署验证报告-v1.md,archive/changes/CHANGE-014-自定义文风LLM生成/10-部署验证报告-v1.md,cf2feb4,
changes,CHANGE-014-自定义文风LLM生成,archived,.harness/changes/CHANGE-014-自定义文风LLM生成/summary.md,archive/changes/CHANGE-014-自定义文风LLM生成/summary.md,cf2feb4,
changes,CHANGE-015-前端UX全面修复,archived,.harness/changes/CHANGE-015-前端UX全面修复/.gate1-approved,archive/changes/CHANGE-015-前端UX全面修复/.gate1-approved,1221de7,
changes,CHANGE-015-前端UX全面修复,archived,.harness/changes/CHANGE-015-前端UX全面修复/01-需求分析.md,archive/changes/CHANGE-015-前端UX全面修复/01-需求分析.md,1221de7,
changes,CHANGE-015-前端UX全面修复,archived,.harness/changes/CHANGE-015-前端UX全面修复/02-技术设计.md,archive/changes/CHANGE-015-前端UX全面修复/02-技术设计.md,1221de7,
changes,CHANGE-015-前端UX全面修复,archived,.harness/changes/CHANGE-015-前端UX全面修复/03-编码计划.md,archive/changes/CHANGE-015-前端UX全面修复/03-编码计划.md,1221de7,
changes,CHANGE-015-前端UX全面修复,archived,.harness/changes/CHANGE-015-前端UX全面修复/04-编码报告-v1.md,archive/changes/CHANGE-015-前端UX全面修复/04-编码报告-v1.md,1221de7,
changes,CHANGE-015-前端UX全面修复,archived,.harness/changes/CHANGE-015-前端UX全面修复/05-代码检查报告-v1.md,archive/changes/CHANGE-015-前端UX全面修复/05-代码检查报告-v1.md,1221de7,
changes,CHANGE-015-前端UX全面修复,archived,.harness/changes/CHANGE-015-前端UX全面修复/06-专家评审报告-v1.md,archive/changes/CHANGE-015-前端UX全面修复/06-专家评审报告-v1.md,1221de7,
changes,CHANGE-015-前端UX全面修复,archived,.harness/changes/CHANGE-015-前端UX全面修复/07-单元测试报告-v1.md,archive/changes/CHANGE-015-前端UX全面修复/07-单元测试报告-v1.md,1221de7,
changes,CHANGE-015-前端UX全面修复,archived,.harness/changes/CHANGE-015-前端UX全面修复/08-集成测试报告-v1.md,archive/changes/CHANGE-015-前端UX全面修复/08-集成测试报告-v1.md,1221de7,
changes,CHANGE-015-前端UX全面修复,archived,.harness/changes/CHANGE-015-前端UX全面修复/09-CI验证报告-v1.md,archive/changes/CHANGE-015-前端UX全面修复/09-CI验证报告-v1.md,1221de7,
changes,CHANGE-015-前端UX全面修复,archived,.harness/changes/CHANGE-015-前端UX全面修复/10-部署验证报告-v1.md,archive/changes/CHANGE-015-前端UX全面修复/10-部署验证报告-v1.md,f62f766,
changes,CHANGE-015-前端UX全面修复,archived,.harness/changes/CHANGE-015-前端UX全面修复/summary.md,archive/changes/CHANGE-015-前端UX全面修复/summary.md,f62f766,
changes,CHANGE-016-大纲体系重构,archived,.harness/changes/CHANGE-016-大纲体系重构/.gate1-approved,archive/changes/CHANGE-016-大纲体系重构/.gate1-approved,311fab6,
changes,CHANGE-016-大纲体系重构,archived,.harness/changes/CHANGE-016-大纲体系重构/01-需求分析.md,archive/changes/CHANGE-016-大纲体系重构/01-需求分析.md,311fab6,
changes,CHANGE-016-大纲体系重构,archived,.harness/changes/CHANGE-016-大纲体系重构/02-技术设计.md,archive/changes/CHANGE-016-大纲体系重构/02-技术设计.md,311fab6,
changes,CHANGE-016-大纲体系重构,archived,.harness/changes/CHANGE-016-大纲体系重构/03-编码计划.md,archive/changes/CHANGE-016-大纲体系重构/03-编码计划.md,311fab6,
changes,CHANGE-016-大纲体系重构,archived,.harness/changes/CHANGE-016-大纲体系重构/04-编码报告-v1.md,archive/changes/CHANGE-016-大纲体系重构/04-编码报告-v1.md,311fab6,
changes,CHANGE-016-大纲体系重构,archived,.harness/changes/CHANGE-016-大纲体系重构/05-代码检查报告-v1.md,archive/changes/CHANGE-016-大纲体系重构/05-代码检查报告-v1.md,311fab6,
changes,CHANGE-016-大纲体系重构,archived,.harness/changes/CHANGE-016-大纲体系重构/06-专家评审报告-v1.md,archive/changes/CHANGE-016-大纲体系重构/06-专家评审报告-v1.md,311fab6,
changes,CHANGE-016-大纲体系重构,archived,.harness/changes/CHANGE-016-大纲体系重构/07-单元测试报告-v1.md,archive/changes/CHANGE-016-大纲体系重构/07-单元测试报告-v1.md,311fab6,
changes,CHANGE-016-大纲体系重构,archived,.harness/changes/CHANGE-016-大纲体系重构/08-集成测试报告-v1.md,archive/changes/CHANGE-016-大纲体系重构/08-集成测试报告-v1.md,311fab6,
changes,CHANGE-016-大纲体系重构,archived,.harness/changes/CHANGE-016-大纲体系重构/09-CI验证报告-v1.md,archive/changes/CHANGE-016-大纲体系重构/09-CI验证报告-v1.md,311fab6,
changes,CHANGE-016-大纲体系重构,archived,.harness/changes/CHANGE-016-大纲体系重构/10-部署验证报告-v1.md,archive/changes/CHANGE-016-大纲体系重构/10-部署验证报告-v1.md,b0771e1,
changes,CHANGE-016-大纲体系重构,archived,.harness/changes/CHANGE-016-大纲体系重构/summary.md,archive/changes/CHANGE-016-大纲体系重构/summary.md,b0771e1,
changes,CHANGE-017-故事线人物弧光场景,archived,.harness/changes/CHANGE-017-故事线人物弧光场景/.gate1-approved,archive/changes/CHANGE-017-故事线人物弧光场景/.gate1-approved,f7d19a3,
changes,CHANGE-017-故事线人物弧光场景,archived,.harness/changes/CHANGE-017-故事线人物弧光场景/01-需求分析.md,archive/changes/CHANGE-017-故事线人物弧光场景/01-需求分析.md,f7d19a3,
changes,CHANGE-017-故事线人物弧光场景,archived,.harness/changes/CHANGE-017-故事线人物弧光场景/02-技术设计.md,archive/changes/CHANGE-017-故事线人物弧光场景/02-技术设计.md,f7d19a3,
changes,CHANGE-017-故事线人物弧光场景,archived,.harness/changes/CHANGE-017-故事线人物弧光场景/03-编码计划.md,archive/changes/CHANGE-017-故事线人物弧光场景/03-编码计划.md,f7d19a3,
changes,CHANGE-017-故事线人物弧光场景,archived,.harness/changes/CHANGE-017-故事线人物弧光场景/04-编码报告-v1.md,archive/changes/CHANGE-017-故事线人物弧光场景/04-编码报告-v1.md,f7d19a3,
changes,CHANGE-017-故事线人物弧光场景,archived,.harness/changes/CHANGE-017-故事线人物弧光场景/05-代码检查报告-v1.md,archive/changes/CHANGE-017-故事线人物弧光场景/05-代码检查报告-v1.md,f7d19a3,
changes,CHANGE-017-故事线人物弧光场景,archived,.harness/changes/CHANGE-017-故事线人物弧光场景/06-专家评审报告-v1.md,archive/changes/CHANGE-017-故事线人物弧光场景/06-专家评审报告-v1.md,f7d19a3,
changes,CHANGE-017-故事线人物弧光场景,archived,.harness/changes/CHANGE-017-故事线人物弧光场景/07-单元测试报告-v1.md,archive/changes/CHANGE-017-故事线人物弧光场景/07-单元测试报告-v1.md,f7d19a3,
changes,CHANGE-017-故事线人物弧光场景,archived,.harness/changes/CHANGE-017-故事线人物弧光场景/08-集成测试报告-v1.md,archive/changes/CHANGE-017-故事线人物弧光场景/08-集成测试报告-v1.md,f7d19a3,
changes,CHANGE-017-故事线人物弧光场景,archived,.harness/changes/CHANGE-017-故事线人物弧光场景/09-CI验证报告-v1.md,archive/changes/CHANGE-017-故事线人物弧光场景/09-CI验证报告-v1.md,f7d19a3,
changes,CHANGE-017-故事线人物弧光场景,archived,.harness/changes/CHANGE-017-故事线人物弧光场景/10-部署验证报告-v1.md,archive/changes/CHANGE-017-故事线人物弧光场景/10-部署验证报告-v1.md,0aa722d,
changes,CHANGE-017-故事线人物弧光场景,archived,.harness/changes/CHANGE-017-故事线人物弧光场景/summary.md,archive/changes/CHANGE-017-故事线人物弧光场景/summary.md,0aa722d,
changes,CHANGE-018-三元图谱树形可视化,archived,.harness/changes/CHANGE-018-三元图谱树形可视化/.gate1-approved,archive/changes/CHANGE-018-三元图谱树形可视化/.gate1-approved,0aa722d,
changes,CHANGE-018-三元图谱树形可视化,archived,.harness/changes/CHANGE-018-三元图谱树形可视化/01-需求分析.md,archive/changes/CHANGE-018-三元图谱树形可视化/01-需求分析.md,0aa722d,
changes,CHANGE-018-三元图谱树形可视化,archived,.harness/changes/CHANGE-018-三元图谱树形可视化/02-技术设计.md,archive/changes/CHANGE-018-三元图谱树形可视化/02-技术设计.md,0aa722d,
changes,CHANGE-018-三元图谱树形可视化,archived,.harness/changes/CHANGE-018-三元图谱树形可视化/03-编码计划.md,archive/changes/CHANGE-018-三元图谱树形可视化/03-编码计划.md,0aa722d,
changes,CHANGE-018-三元图谱树形可视化,archived,.harness/changes/CHANGE-018-三元图谱树形可视化/04-编码报告-v1.md,archive/changes/CHANGE-018-三元图谱树形可视化/04-编码报告-v1.md,0aa722d,
changes,CHANGE-018-三元图谱树形可视化,archived,.harness/changes/CHANGE-018-三元图谱树形可视化/05-代码检查报告-v1.md,archive/changes/CHANGE-018-三元图谱树形可视化/05-代码检查报告-v1.md,a1c97a2,
changes,CHANGE-018-三元图谱树形可视化,archived,.harness/changes/CHANGE-018-三元图谱树形可视化/06-专家评审报告-v1.md,archive/changes/CHANGE-018-三元图谱树形可视化/06-专家评审报告-v1.md,a1c97a2,
changes,CHANGE-018-三元图谱树形可视化,archived,.harness/changes/CHANGE-018-三元图谱树形可视化/07-单元测试报告-v1.md,archive/changes/CHANGE-018-三元图谱树形可视化/07-单元测试报告-v1.md,a1c97a2,
changes,CHANGE-018-三元图谱树形可视化,archived,.harness/changes/CHANGE-018-三元图谱树形可视化/08-集成测试报告-v1.md,archive/changes/CHANGE-018-三元图谱树形可视化/08-集成测试报告-v1.md,a1c97a2,
changes,CHANGE-018-三元图谱树形可视化,archived,.harness/changes/CHANGE-018-三元图谱树形可视化/09-CI验证报告-v1.md,archive/changes/CHANGE-018-三元图谱树形可视化/09-CI验证报告-v1.md,a1c97a2,
changes,CHANGE-018-三元图谱树形可视化,archived,.harness/changes/CHANGE-018-三元图谱树形可视化/10-部署验证报告-v1.md,archive/changes/CHANGE-018-三元图谱树形可视化/10-部署验证报告-v1.md,05e0370,
changes,CHANGE-018-三元图谱树形可视化,archived,.harness/changes/CHANGE-018-三元图谱树形可视化/summary.md,archive/changes/CHANGE-018-三元图谱树形可视化/summary.md,05e0370,
changes,CHANGE-019-功能修复与集成检查,archived,.harness/changes/CHANGE-019-功能修复与集成检查/.gate1-approved,archive/changes/CHANGE-019-功能修复与集成检查/.gate1-approved,a1c97a2,
changes,CHANGE-019-功能修复与集成检查,archived,.harness/changes/CHANGE-019-功能修复与集成检查/01-需求分析.md,archive/changes/CHANGE-019-功能修复与集成检查/01-需求分析.md,a1c97a2,
changes,CHANGE-019-功能修复与集成检查,archived,.harness/changes/CHANGE-019-功能修复与集成检查/02-技术设计.md,archive/changes/CHANGE-019-功能修复与集成检查/02-技术设计.md,a1c97a2,
changes,CHANGE-019-功能修复与集成检查,archived,.harness/changes/CHANGE-019-功能修复与集成检查/03-编码计划.md,archive/changes/CHANGE-019-功能修复与集成检查/03-编码计划.md,a1c97a2,
changes,CHANGE-019-功能修复与集成检查,archived,.harness/changes/CHANGE-019-功能修复与集成检查/04-编码报告-v1.md,archive/changes/CHANGE-019-功能修复与集成检查/04-编码报告-v1.md,a1c97a2,
changes,CHANGE-019-功能修复与集成检查,archived,.harness/changes/CHANGE-019-功能修复与集成检查/05-代码检查报告-v1.md,archive/changes/CHANGE-019-功能修复与集成检查/05-代码检查报告-v1.md,a1c97a2,
changes,CHANGE-019-功能修复与集成检查,archived,.harness/changes/CHANGE-019-功能修复与集成检查/06-专家评审报告-v1.md,archive/changes/CHANGE-019-功能修复与集成检查/06-专家评审报告-v1.md,a1c97a2,
changes,CHANGE-019-功能修复与集成检查,archived,.harness/changes/CHANGE-019-功能修复与集成检查/07-单元测试报告-v1.md,archive/changes/CHANGE-019-功能修复与集成检查/07-单元测试报告-v1.md,a1c97a2,
changes,CHANGE-019-功能修复与集成检查,archived,.harness/changes/CHANGE-019-功能修复与集成检查/08-集成测试报告-v1.md,archive/changes/CHANGE-019-功能修复与集成检查/08-集成测试报告-v1.md,a1c97a2,
changes,CHANGE-019-功能修复与集成检查,archived,.harness/changes/CHANGE-019-功能修复与集成检查/09-CI验证报告-v1.md,archive/changes/CHANGE-019-功能修复与集成检查/09-CI验证报告-v1.md,a1c97a2,
changes,CHANGE-019-功能修复与集成检查,archived,.harness/changes/CHANGE-019-功能修复与集成检查/10-部署验证报告-v1.md,archive/changes/CHANGE-019-功能修复与集成检查/10-部署验证报告-v1.md,a1c97a2,
changes,CHANGE-019-功能修复与集成检查,archived,.harness/changes/CHANGE-019-功能修复与集成检查/summary.md,archive/changes/CHANGE-019-功能修复与集成检查/summary.md,a1c97a2,
changes,CHANGE-020-人机交互升级,archived,.harness/changes/CHANGE-020-人机交互升级/.gate1-approved,archive/changes/CHANGE-020-人机交互升级/.gate1-approved,412e916,
changes,CHANGE-020-人机交互升级,archived,.harness/changes/CHANGE-020-人机交互升级/01-需求分析.md,archive/changes/CHANGE-020-人机交互升级/01-需求分析.md,412e916,
changes,CHANGE-020-人机交互升级,archived,.harness/changes/CHANGE-020-人机交互升级/02-技术设计.md,archive/changes/CHANGE-020-人机交互升级/02-技术设计.md,412e916,
changes,CHANGE-020-人机交互升级,archived,.harness/changes/CHANGE-020-人机交互升级/03-编码计划.md,archive/changes/CHANGE-020-人机交互升级/03-编码计划.md,412e916,
changes,CHANGE-020-人机交互升级,archived,.harness/changes/CHANGE-020-人机交互升级/04-编码报告-v1.md,archive/changes/CHANGE-020-人机交互升级/04-编码报告-v1.md,412e916,
changes,CHANGE-020-人机交互升级,archived,.harness/changes/CHANGE-020-人机交互升级/05-代码检查报告-v1.md,archive/changes/CHANGE-020-人机交互升级/05-代码检查报告-v1.md,7150678,
changes,CHANGE-020-人机交互升级,archived,.harness/changes/CHANGE-020-人机交互升级/06-专家评审报告-v1.md,archive/changes/CHANGE-020-人机交互升级/06-专家评审报告-v1.md,7150678,
changes,CHANGE-020-人机交互升级,archived,.harness/changes/CHANGE-020-人机交互升级/07-单元测试报告-v1.md,archive/changes/CHANGE-020-人机交互升级/07-单元测试报告-v1.md,7150678,
changes,CHANGE-020-人机交互升级,archived,.harness/changes/CHANGE-020-人机交互升级/08-集成测试报告-v1.md,archive/changes/CHANGE-020-人机交互升级/08-集成测试报告-v1.md,7150678,
changes,CHANGE-020-人机交互升级,archived,.harness/changes/CHANGE-020-人机交互升级/09-CI验证报告-v1.md,archive/changes/CHANGE-020-人机交互升级/09-CI验证报告-v1.md,7150678,
changes,CHANGE-020-人机交互升级,archived,.harness/changes/CHANGE-020-人机交互升级/10-部署验证报告-v1.md,archive/changes/CHANGE-020-人机交互升级/10-部署验证报告-v1.md,412e916,
changes,CHANGE-020-人机交互升级,archived,.harness/changes/CHANGE-020-人机交互升级/summary.md,archive/changes/CHANGE-020-人机交互升级/summary.md,412e916,
changes,CHANGE-021-章节管理与UI优化,archived,.harness/changes/CHANGE-021-章节管理与UI优化/.gate1-approved,archive/changes/CHANGE-021-章节管理与UI优化/.gate1-approved,5e8121e,
changes,CHANGE-021-章节管理与UI优化,archived,.harness/changes/CHANGE-021-章节管理与UI优化/01-需求分析.md,archive/changes/CHANGE-021-章节管理与UI优化/01-需求分析.md,5e8121e,
changes,CHANGE-021-章节管理与UI优化,archived,.harness/changes/CHANGE-021-章节管理与UI优化/02-技术设计.md,archive/changes/CHANGE-021-章节管理与UI优化/02-技术设计.md,5e8121e,
changes,CHANGE-021-章节管理与UI优化,archived,.harness/changes/CHANGE-021-章节管理与UI优化/03-编码计划.md,archive/changes/CHANGE-021-章节管理与UI优化/03-编码计划.md,5e8121e,
changes,CHANGE-021-章节管理与UI优化,archived,.harness/changes/CHANGE-021-章节管理与UI优化/04-编码报告-v1.md,archive/changes/CHANGE-021-章节管理与UI优化/04-编码报告-v1.md,5e8121e,
changes,CHANGE-021-章节管理与UI优化,archived,.harness/changes/CHANGE-021-章节管理与UI优化/05-代码检查报告-v1.md,archive/changes/CHANGE-021-章节管理与UI优化/05-代码检查报告-v1.md,5e8121e,
changes,CHANGE-021-章节管理与UI优化,archived,.harness/changes/CHANGE-021-章节管理与UI优化/06-专家评审报告-v1.md,archive/changes/CHANGE-021-章节管理与UI优化/06-专家评审报告-v1.md,5e8121e,
changes,CHANGE-021-章节管理与UI优化,archived,.harness/changes/CHANGE-021-章节管理与UI优化/07-单元测试报告-v1.md,archive/changes/CHANGE-021-章节管理与UI优化/07-单元测试报告-v1.md,5e8121e,
changes,CHANGE-021-章节管理与UI优化,archived,.harness/changes/CHANGE-021-章节管理与UI优化/08-集成测试报告-v1.md,archive/changes/CHANGE-021-章节管理与UI优化/08-集成测试报告-v1.md,5e8121e,
changes,CHANGE-021-章节管理与UI优化,archived,.harness/changes/CHANGE-021-章节管理与UI优化/09-CI验证报告-v1.md,archive/changes/CHANGE-021-章节管理与UI优化/09-CI验证报告-v1.md,5e8121e,
changes,CHANGE-021-章节管理与UI优化,archived,.harness/changes/CHANGE-021-章节管理与UI优化/10-部署验证报告-v1.md,archive/changes/CHANGE-021-章节管理与UI优化/10-部署验证报告-v1.md,5e8121e,
changes,CHANGE-021-章节管理与UI优化,archived,.harness/changes/CHANGE-021-章节管理与UI优化/summary.md,archive/changes/CHANGE-021-章节管理与UI优化/summary.md,5e8121e,
changes,CHANGE-022-Review问题修复,archived,.harness/changes/CHANGE-022-Review问题修复/.gate1-approved,archive/changes/CHANGE-022-Review问题修复/.gate1-approved,30a12ee,
changes,CHANGE-022-Review问题修复,archived,.harness/changes/CHANGE-022-Review问题修复/01-需求分析.md,archive/changes/CHANGE-022-Review问题修复/01-需求分析.md,30a12ee,
changes,CHANGE-022-Review问题修复,archived,.harness/changes/CHANGE-022-Review问题修复/02-技术设计.md,archive/changes/CHANGE-022-Review问题修复/02-技术设计.md,30a12ee,
changes,CHANGE-022-Review问题修复,archived,.harness/changes/CHANGE-022-Review问题修复/03-编码计划.md,archive/changes/CHANGE-022-Review问题修复/03-编码计划.md,30a12ee,
changes,CHANGE-022-Review问题修复,archived,.harness/changes/CHANGE-022-Review问题修复/04-编码报告-v1.md,archive/changes/CHANGE-022-Review问题修复/04-编码报告-v1.md,30a12ee,
changes,CHANGE-022-Review问题修复,archived,.harness/changes/CHANGE-022-Review问题修复/05-代码检查报告-v1.md,archive/changes/CHANGE-022-Review问题修复/05-代码检查报告-v1.md,30a12ee,
changes,CHANGE-022-Review问题修复,archived,.harness/changes/CHANGE-022-Review问题修复/06-专家评审报告-v1.md,archive/changes/CHANGE-022-Review问题修复/06-专家评审报告-v1.md,30a12ee,
changes,CHANGE-022-Review问题修复,archived,.harness/changes/CHANGE-022-Review问题修复/07-单元测试报告-v1.md,archive/changes/CHANGE-022-Review问题修复/07-单元测试报告-v1.md,30a12ee,
changes,CHANGE-022-Review问题修复,archived,.harness/changes/CHANGE-022-Review问题修复/08-集成测试报告-v1.md,archive/changes/CHANGE-022-Review问题修复/08-集成测试报告-v1.md,30a12ee,
changes,CHANGE-022-Review问题修复,archived,.harness/changes/CHANGE-022-Review问题修复/09-CI验证报告-v1.md,archive/changes/CHANGE-022-Review问题修复/09-CI验证报告-v1.md,30a12ee,
changes,CHANGE-022-Review问题修复,archived,.harness/changes/CHANGE-022-Review问题修复/10-部署验证报告-v1.md,archive/changes/CHANGE-022-Review问题修复/10-部署验证报告-v1.md,30a12ee,
changes,CHANGE-022-Review问题修复,archived,.harness/changes/CHANGE-022-Review问题修复/summary.md,archive/changes/CHANGE-022-Review问题修复/summary.md,30a12ee,
changes,CHANGE-023-数据隔离与健壮性修复,archived,.harness/changes/CHANGE-023-数据隔离与健壮性修复/.gate1-approved,archive/changes/CHANGE-023-数据隔离与健壮性修复/.gate1-approved,f5e8c3e,
changes,CHANGE-023-数据隔离与健壮性修复,archived,.harness/changes/CHANGE-023-数据隔离与健壮性修复/01-需求分析.md,archive/changes/CHANGE-023-数据隔离与健壮性修复/01-需求分析.md,f5e8c3e,
changes,CHANGE-023-数据隔离与健壮性修复,archived,.harness/changes/CHANGE-023-数据隔离与健壮性修复/02-技术设计.md,archive/changes/CHANGE-023-数据隔离与健壮性修复/02-技术设计.md,f5e8c3e,
changes,CHANGE-023-数据隔离与健壮性修复,archived,.harness/changes/CHANGE-023-数据隔离与健壮性修复/03-编码计划.md,archive/changes/CHANGE-023-数据隔离与健壮性修复/03-编码计划.md,f5e8c3e,
changes,CHANGE-023-数据隔离与健壮性修复,archived,.harness/changes/CHANGE-023-数据隔离与健壮性修复/04-编码报告-v1.md,archive/changes/CHANGE-023-数据隔离与健壮性修复/04-编码报告-v1.md,f5e8c3e,
changes,CHANGE-023-数据隔离与健壮性修复,archived,.harness/changes/CHANGE-023-数据隔离与健壮性修复/05-代码检查报告-v1.md,archive/changes/CHANGE-023-数据隔离与健壮性修复/05-代码检查报告-v1.md,f5e8c3e,
changes,CHANGE-023-数据隔离与健壮性修复,archived,.harness/changes/CHANGE-023-数据隔离与健壮性修复/06-专家评审报告-v1.md,archive/changes/CHANGE-023-数据隔离与健壮性修复/06-专家评审报告-v1.md,f5e8c3e,
changes,CHANGE-023-数据隔离与健壮性修复,archived,.harness/changes/CHANGE-023-数据隔离与健壮性修复/07-单元测试报告-v1.md,archive/changes/CHANGE-023-数据隔离与健壮性修复/07-单元测试报告-v1.md,f5e8c3e,
changes,CHANGE-023-数据隔离与健壮性修复,archived,.harness/changes/CHANGE-023-数据隔离与健壮性修复/08-集成测试报告-v1.md,archive/changes/CHANGE-023-数据隔离与健壮性修复/08-集成测试报告-v1.md,f5e8c3e,
changes,CHANGE-023-数据隔离与健壮性修复,archived,.harness/changes/CHANGE-023-数据隔离与健壮性修复/09-CI验证报告-v1.md,archive/changes/CHANGE-023-数据隔离与健壮性修复/09-CI验证报告-v1.md,f5e8c3e,
changes,CHANGE-023-数据隔离与健壮性修复,archived,.harness/changes/CHANGE-023-数据隔离与健壮性修复/10-部署验证报告-v1.md,archive/changes/CHANGE-023-数据隔离与健壮性修复/10-部署验证报告-v1.md,f5e8c3e,
changes,CHANGE-023-数据隔离与健壮性修复,archived,.harness/changes/CHANGE-023-数据隔离与健壮性修复/summary.md,archive/changes/CHANGE-023-数据隔离与健壮性修复/summary.md,f5e8c3e,
changes,CHANGE-024-数据隔离收口与跨小说负例测试,archived,.harness/changes/CHANGE-024-数据隔离收口与跨小说负例测试/.gate1-approved,archive/changes/CHANGE-024-数据隔离收口与跨小说负例测试/.gate1-approved,03fe5fd,
changes,CHANGE-024-数据隔离收口与跨小说负例测试,archived,.harness/changes/CHANGE-024-数据隔离收口与跨小说负例测试/01-需求分析.md,archive/changes/CHANGE-024-数据隔离收口与跨小说负例测试/01-需求分析.md,03fe5fd,
changes,CHANGE-024-数据隔离收口与跨小说负例测试,archived,.harness/changes/CHANGE-024-数据隔离收口与跨小说负例测试/02-技术设计.md,archive/changes/CHANGE-024-数据隔离收口与跨小说负例测试/02-技术设计.md,03fe5fd,
changes,CHANGE-024-数据隔离收口与跨小说负例测试,archived,.harness/changes/CHANGE-024-数据隔离收口与跨小说负例测试/03-编码计划.md,archive/changes/CHANGE-024-数据隔离收口与跨小说负例测试/03-编码计划.md,03fe5fd,
changes,CHANGE-024-数据隔离收口与跨小说负例测试,archived,.harness/changes/CHANGE-024-数据隔离收口与跨小说负例测试/04-编码报告-v1.md,archive/changes/CHANGE-024-数据隔离收口与跨小说负例测试/04-编码报告-v1.md,03fe5fd,
changes,CHANGE-024-数据隔离收口与跨小说负例测试,archived,.harness/changes/CHANGE-024-数据隔离收口与跨小说负例测试/05-代码检查报告-v1.md,archive/changes/CHANGE-024-数据隔离收口与跨小说负例测试/05-代码检查报告-v1.md,03fe5fd,
changes,CHANGE-024-数据隔离收口与跨小说负例测试,archived,.harness/changes/CHANGE-024-数据隔离收口与跨小说负例测试/06-专家评审报告-v1.md,archive/changes/CHANGE-024-数据隔离收口与跨小说负例测试/06-专家评审报告-v1.md,03fe5fd,
changes,CHANGE-024-数据隔离收口与跨小说负例测试,archived,.harness/changes/CHANGE-024-数据隔离收口与跨小说负例测试/07-单元测试报告-v1.md,archive/changes/CHANGE-024-数据隔离收口与跨小说负例测试/07-单元测试报告-v1.md,03fe5fd,
changes,CHANGE-024-数据隔离收口与跨小说负例测试,archived,.harness/changes/CHANGE-024-数据隔离收口与跨小说负例测试/08-集成测试报告-v1.md,archive/changes/CHANGE-024-数据隔离收口与跨小说负例测试/08-集成测试报告-v1.md,03fe5fd,
changes,CHANGE-024-数据隔离收口与跨小说负例测试,archived,.harness/changes/CHANGE-024-数据隔离收口与跨小说负例测试/09-CI验证报告-v1.md,archive/changes/CHANGE-024-数据隔离收口与跨小说负例测试/09-CI验证报告-v1.md,03fe5fd,
changes,CHANGE-024-数据隔离收口与跨小说负例测试,archived,.harness/changes/CHANGE-024-数据隔离收口与跨小说负例测试/10-部署验证报告-v1.md,archive/changes/CHANGE-024-数据隔离收口与跨小说负例测试/10-部署验证报告-v1.md,03fe5fd,
changes,CHANGE-024-数据隔离收口与跨小说负例测试,archived,.harness/changes/CHANGE-024-数据隔离收口与跨小说负例测试/summary.md,archive/changes/CHANGE-024-数据隔离收口与跨小说负例测试/summary.md,03fe5fd,
changes,CHANGE-025-概览编辑与大纲修复,archived,.harness/changes/CHANGE-025-概览编辑与大纲修复/01-需求分析.md,archive/changes/CHANGE-025-概览编辑与大纲修复/01-需求分析.md,03fe5fd,
changes,CHANGE-025-概览编辑与大纲修复,archived,.harness/changes/CHANGE-025-概览编辑与大纲修复/02-技术设计.md,archive/changes/CHANGE-025-概览编辑与大纲修复/02-技术设计.md,03fe5fd,
changes,CHANGE-025-概览编辑与大纲修复,archived,.harness/changes/CHANGE-025-概览编辑与大纲修复/04-编码报告-v1.md,archive/changes/CHANGE-025-概览编辑与大纲修复/04-编码报告-v1.md,03fe5fd,
changes,CHANGE-025-概览编辑与大纲修复,archived,.harness/changes/CHANGE-025-概览编辑与大纲修复/07-单元测试报告-v1.md,archive/changes/CHANGE-025-概览编辑与大纲修复/07-单元测试报告-v1.md,03fe5fd,
changes,CHANGE-025-概览编辑与大纲修复,archived,.harness/changes/CHANGE-025-概览编辑与大纲修复/10-部署验证报告-v1.md,archive/changes/CHANGE-025-概览编辑与大纲修复/10-部署验证报告-v1.md,03fe5fd,
changes,CHANGE-025-概览编辑与大纲修复,archived,.harness/changes/CHANGE-025-概览编辑与大纲修复/summary.md,archive/changes/CHANGE-025-概览编辑与大纲修复/summary.md,03fe5fd,
